"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago","""The strongest steel is forged by the fires of hell""","0","@papercut._.","true","false","false","false","","false",""
"1 year ago (edited)","@@shankara7674 2024 ASPIRANT?","0","@KingOFThisFuckinWorld","true","false","false","false","","false",""
"1 year ago","Thankyou ❤","0","@Manisha-tz6ys","true","false","false","false","","false",""
"1 year ago","Bro I am at 16 now , my name is pranav .Bro I failed in 4 subjects inter 1st year. I am getting suside though, in that depression i adopted smoking 🚬 . I stopped my favourite bodybuilding 🏋️, I losed my confidence, I lost hope on my life, even there is no use of me to any one , even my parents have no use of me . i can't face this any more . i have no mental support and hope on life 😖","0","@pranav_x71","true","false","false","false","","false",""
"1 year ago","Bitter truth 💯💯💯💯","0","@anshpancheshwar5718","true","false","false","false","","false",""
"1 year ago","Anna please help me choose college: CSE 1. Integrated Mtech at VIT,AP 2. Btech at JUET, Guna  3. Btech at LPU (Lovely professional University)","0","@unknown57290","true","false","false","false","","false",""
"1 year ago","Tatakae!","0","@Madao-the_fallen_angel_samurai","true","false","false","false","","false",""
"1 year ago (edited)","@@shankara7674 bhai abhi toh bs startt hei aur tu suicide😂","0","@KingOFThisFuckinWorld","true","false","false","false","","false",""
"1 year ago (edited)","@ Shankara same happening with me also brother i am also so depressed because my father has told me if I could not clear IIT then I have to compromise with my dream and walked on his path that is I have to prepare for bank which I do not want and this makes me thinking of SUICIDE 💔","1","@rockswayam3941","true","false","false","false","","false",""
"1 year ago","I respect your concern about this issue. Indeed there's a lot of pressure on the aspirants. Most of their parents don't consider anything else other than IIT and stuff and those students who can't cross the gap end up leaving it all. Your point on friends - yeah, the present world friends are just like s**t (I feel lucky I've got a few good friends... Not all of us didn't make it to an IIT, but yeah, two of us - me and another friend of mine - are planning to get into th he nearest best college we can get)... they are all concerned on getting their life than pulling other friends along to the victory. I wish to see a ton lot of changes in this. And yeah if the educators could help those few students who can't get into the ""machine work"" (not exactly so, just try to make them unstoppable workers) mode do so, that's a lot good (even better if they could prevent suicides).","0","@samrubenabraham6979","true","false","false","false","","false",""
"1 year ago","To those selfish students who care only about themselves and never about others - just open up, guys? Just because you don't an IIT, you won't be kicked out of the society. Just be human.  To those who are craving for help - guys, relax. If no one loves you, the Almighty does. At least He helped you this far - why don't you forget that pain and  fight back relaxedly to prove your worth?","0","@samrubenabraham6979","true","false","false","false","","false",""
"1 year ago","Anna I inspired by you  And now I am  preparing for jee mains .❤️","0","@Abhi-fj4hb","true","false","false","false","","false",""
"1 year ago","""EPIC""","0","@jee-tx1yu","true","false","false","false","","false",""
"1 year ago","Great words form you","0","@CHSUJANA-lh1sf","true","false","false","false","","false",""
"1 year ago","Tharun bhaiya, there's just 1 of your lines, that keeps me going  ""THE STRONGEST OF STEEL IS FORGED IN THE FIRES OF HELL""","1","@evaranigogoi2282","true","false","false","false","","false",""
"1 year ago","U shda mentioned->  n(unsuccessful child attempts)=multiply these numbers by 25 {src: Wikipedia). I failed hanging...my vocal chords r kinda distorted and I kinda feel irritation while talking...I lost a load of confidence.... those 25x ppl suffer from permanent fractures,all sorts of worst health issues which makes daily life change drastically in a very bad way and u loose that confidence....","0","@ArjunA-ln3ov","true","false","false","false","","false",""
"1 year ago","Solution is not at all practical😊","0","@ujjwalgoyal1552","true","false","false","false","","false",""
"1 year ago","wo sab choro itna glow up kaise hua ?? :D ....hame bhi hona hai","1","@xcenzo964","true","false","false","false","","false",""
"1 year ago","i am depressed for 2 years even i advise others but i cant use it in my life... life is totally hell ... people think there is no importance of study , scientist , they have only importance of marks , result .... even parents.... i hate the fa**ing world...","0","@debanja2005","true","false","false","false","","false",""
"1 year ago","i am a jee aspirant also ... no one Interrupt me, but there is no freedom there is no own style to study ... i cant explain but it is not that life what i want...","0","@debanja2005","true","false","false","false","","false",""
"1 year ago (edited)","https://youtu.be/Wx0PM1QUsjQ","0","@dikshaiti","true","false","false","false","","false",""
"1 year ago (edited)","​ @rockswayam3941 You want to close book of your life because of chp of life","0","@Education.vs.Emerging-Skills","true","false","false","false","","false",""
"1 year ago","Tharun Bhai in other words  u can tell ""to go forward in life feel the PAIN if not feeling PAIN we are not progressing ...just being in COMFORT ZONE""","0","@SureshKumar-fr8us","true","false","false","false","","false",""
"1 year ago","HC Varma in class 6th ?","0","@Allay-xs8nr","true","false","false","false","","false",""
"1 year ago","Tharun bhaiya pls i want your help if you are reading this, its about counselling iam getting mechanical (5yrs) mtech in iit bhubaneswar and i ca get IT in iiit gwalior or ece in iiit alahabad or eee in bit warrangal,calicut.and i just want my placement to be secure, but everyone are telling me to take iit bb cause it will gve me an iitian tag, but will it really matters or i should take circuital brqnch inn top nits","0","@DARK-T","true","false","false","false","","false",""
"1 year ago","Sir i am in class 11 preparing for jee 25 please giude me for maths especially in problem solving and revision......... 😊😊😊😊😊","1","@thefacts7611","true","false","false","false","","false",""
"1 year ago","@TharunSpeaks Is something happening with Garima di😅😅","0","@abhay_speaks948","true","false","false","false","","false",""
"1 year ago","Bhaiyaa unnava leva no videos from u anna we need u anna hlo ❤","0","@PrashanthBanoth-997","true","false","false","false","","false",""
"1 year ago","Wise words man Respect+++","0","@sCorp_03","true","false","false","false","","false",""
"11 months ago","years of hard work , just few months of happiness ( between jee and college joining ) , we have to restart again after entering IIT  😓🤕","0","@aswingoodboy4234","true","false","false","false","","false",""
"1 year ago (edited)","I think we, as students, should start a campaign to change our education system. If we don't, who will? 🤔 #changeindianeducationsystem","542","@Abhaythakur06x","false","false","false","false","","false",""
"1 year ago","add indian to that line in hashtag","11","@nahbroilovemylife","true","false","false","false","","false",""
"1 year ago (edited)"," @nahbroilovemylife  Done","7","@Abhaythakur06x","true","false","false","false","","false",""
"1 year ago","doesn't new education policy do any changes?","1","@shreyastimepass2780","true","false","false","false","","false",""
"1 year ago","I support you bro","5","@Aspire1795","true","false","false","false","","false",""
"1 year ago"," @shreyastimepass2780  mainly not","4","@akashgulati5707","true","false","false","false","","false",""
"1 year ago","Gurukul vala system sbse badhiya tha","13","@Fizzy_0717-P","true","false","false","false","","false",""
"1 year ago (edited)"," @Fizzy_0717-P  extraordinary tha bro.","8","@Aspire1795","true","false","false","false","","false",""
"1 year ago","and how will you change it lol ? tbh the real problem is over population and you cant fix it, thus you cant fix this system, just work your ass off and get the heck out of this country, that is the only way","0","@dabest-2406","true","false","false","false","","false",""
"1 year ago (edited)","​ @Fizzy_0717-P itna bhadhiya tha 😢😢 ki ki sirf 1 hi caste ke log padh pate the ,itna achha tha ki koi technology na thi ,itna achha tha ki koi invention na kiya tha , modern science or foreign ko poora India pdhke engineer bnrha hai or usse hi critise krhe ho gadhe ki chhal","7","@bangtantv2808","true","false","false","false","","false",""
